gene,scores,log2FC,pvalue,padj,is_zinc
ENSG00000269940,-0.10683764,-1.3845193,0.9149177853486992,1.0,False
VWF,-0.10683764,-1.855394,0.9149177853486992,1.0,False
PIK3CA-DT,-0.10683764,-1.3089288,0.9149177853486992,1.0,False
NSUN7,-0.10685734,-1.4877607,0.9149021587077677,1.0,False
C2CD6,-0.10685734,-1.6343395,0.9149021587077677,1.0,False
PDZRN3,-0.10685734,-1.4456615,0.9149021587077677,1.0,False
KCNB1,-0.10685734,-1.7434757,0.9149021587077677,1.0,False
LINC00968,-0.10685734,-1.5005839,0.9149021587077677,1.0,False
NRXN2,-0.10685734,-1.4445599,0.9149021587077677,1.0,False
ENSG00000290009,-0.10685734,-1.6797129,0.9149021587077677,1.0,False
ENSG00000247131,-0.10687704,-1.5657756,0.914886532099727,1.0,False
ENSG00000257548,-0.106896736,-1.5519152,0.9148709055245831,1.0,False
ENSG00000287193,-0.106896736,-1.684361,0.9148709055245831,1.0,False
TRIM6,-0.10693613,-1.7808576,0.9148396524730096,1.0,False
ENSG00000288577,-0.10693613,-2.0306592,0.9148396524730096,1.0,False
LINC02080,-0.10695583,-1.8410443,0.9148240259965918,1.0,False
GYPE,-0.10699522,-0.24670225,0.9147927731425248,1.0,False
ENSG00000225489,-0.10724144,-0.15603364,0.9145974457910355,1.0,False
ENSG00000271858,-0.10737932,-0.016701356,0.9144880647262235,1.0,False
ENSG00000268081,-0.10760583,0.050139714,0.9143083707792102,1.0,False
ENSG00000289269,-0.10760583,-0.48201054,0.9143083707792102,1.0,False
PABPC1L,-0.10765508,-0.044753134,0.9142693074569449,1.0,False
ENSG00000260167,-0.10788159,-0.58069974,0.9140896188432169,1.0,False
MSRB3,-0.10815735,-0.17563449,0.9138708734148924,1.0,False
NUDT7,-0.10819675,-0.048489764,0.9138396246001858,1.0,False
NDUFAB1,-0.1082066,0.024223747,0.9138318124173186,1.0,False
CHD3,-0.10840357,0.06765992,0.9136755705092877,1.0,False
AKR1E2,-0.10845281,-0.2547226,0.9136365105533141,1.0,False
FBRSL1,-0.1085316,-0.028347267,0.9135740150576849,1.0,False
ENSG00000273226,-0.10864978,-0.4725476,0.9134802728163636,1.0,False
DEPDC1B,-0.10870887,-0.19438061,0.9134334021470086,1.0,False
NOSTRIN,-0.10874827,-0.29107034,0.9134021552013654,1.0,False
LINC02610,-0.10874827,-0.39203838,0.9134021552013654,1.0,False
ENSG00000266469,-0.108767964,-0.5070582,0.9133865317787396,1.0,False
GPR84-AS1,-0.10878766,-0.5112968,0.913370908389586,1.0,False
ENSG00000228172,-0.10878766,-0.7503318,0.913370908389586,1.0,False
GPR137C,-0.10881721,-0.028488947,0.9133474733686284,1.0,False
LINC01258,-0.10886645,-0.6156075,0.9133084151678107,1.0,False
ACVR2B,-0.10888615,-0.17814644,0.9132927919461068,1.0,False
ENSG00000263624,-0.108905844,-0.6609354,0.9132771687579107,1.0,False
ENSG00000287957,-0.108925544,-0.055281285,0.9132615456032286,1.0,False
ENSG00000287480,-0.10894524,-0.60551244,0.9132459224820663,1.0,False
ENTREP2,-0.10894524,-0.6771209,0.9132459224820663,1.0,False
ASPN,-0.10896494,-0.6907752,0.9132302993944299,1.0,False
RARB,-0.108984634,-0.63629407,0.9132146763403254,1.0,False
ENSG00000260177,-0.109043725,-0.7587407,0.913167807379263,1.0,False
LINC02542,-0.109043725,-0.87291884,0.913167807379263,1.0,False
C1orf109,-0.109053575,-0.14847794,0.9131599959151095,1.0,False
IL12A,-0.10909297,-0.20159584,0.9131287501424005,1.0,False
ENSG00000285979,-0.109221004,-0.9877097,0.9130272023087374,1.0,False
ENSG00000263731,-0.109260395,-0.30990943,0.9129959571070627,1.0,False
LINC02363,-0.109260395,-1.3354491,0.9129959571070627,1.0,False
ENSG00000273828,-0.109260395,-0.21211816,0.9129959571070627,1.0,False
RAVER2,-0.109299794,-0.14457537,0.912964712039875,1.0,False
RAB26,-0.10959525,-0.46347246,0.9127303783275706,1.0,False
MYO5C,-0.109792225,-0.4294842,0.9125741600668926,1.0,False
CASC11,-0.109851316,0.35216457,0.912527295247193,1.0,False
ADCY10P1,-0.1099695,-0.14087701,0.912433566520592,1.0,False
ENSG00000255968,-0.10997935,-0.41337308,0.9124257558483431,1.0,False
ZNF793,-0.110067986,-0.28789473,0.912355460178895,1.0,False
HSD17B6,-0.110136926,-0.3670511,0.9123007862434375,1.0,False
ARHGAP6,-0.11021571,-0.1174975,0.9122383022541093,1.0,False
DHX34,-0.11042253,-0.040028684,0.9120742843646708,1.0,False
ENSG00000268056,-0.11052102,-0.2567621,0.9119961819239006,1.0,False
ENSG00000289242,-0.11054072,-19.84053,0.9119805615377373,1.0,False
ENSG00000233547,-0.11054072,-20.335552,0.9119805615377373,1.0,False
ENSG00000275263,-0.11054072,-20.524591,0.9119805615377373,1.0,False
ADGRB3-DT,-0.11054072,-19.938707,0.9119805615377373,1.0,False
IBA57-DT,-0.11054072,-20.521154,0.9119805615377373,1.0,False
RP11-38C17.1,-0.11054072,-20.29281,0.9119805615377373,1.0,False
ENSG00000284657,-0.11054072,-20.652071,0.9119805615377373,1.0,False
CARHSP1-DT,-0.11054072,-20.513464,0.9119805615377373,1.0,False
ENSG00000272702,-0.11054072,-20.533968,0.9119805615377373,1.0,False
ENSG00000251152,-0.11054072,-20.26305,0.9119805615377373,1.0,False
ENSG00000289301,-0.11054072,-21.130537,0.9119805615377373,1.0,False
ENSG00000290095,-0.11054072,-20.315565,0.9119805615377373,1.0,False
ENSG00000289150,-0.11054072,-19.720812,0.9119805615377373,1.0,False
TEX49,-0.11054072,-19.887096,0.9119805615377373,1.0,False
ENSG00000251187,-0.11054072,-20.627005,0.9119805615377373,1.0,False
SOX15,-0.11054072,-20.219816,0.9119805615377373,1.0,False
ALDH3A1,-0.11054072,-20.077381,0.9119805615377373,1.0,False
ENSG00000286130,-0.11054072,-19.898455,0.9119805615377373,1.0,False
IGHV3OR15-7,-0.11054072,-20.689278,0.9119805615377373,1.0,False
AMPD1,-0.11054072,-20.26762,0.9119805615377373,1.0,False
ENSG00000284914,-0.11054072,-20.269197,0.9119805615377373,1.0,False
ENSG00000286694,-0.11054072,-20.080822,0.9119805615377373,1.0,False
ENSG00000233577,-0.11054072,-20.758678,0.9119805615377373,1.0,False
ENSG00000267638,-0.11054072,-20.198862,0.9119805615377373,1.0,False
KRT7,-0.11054072,-19.566174,0.9119805615377373,1.0,False
ENSG00000287244,-0.11054072,-20.75451,0.9119805615377373,1.0,False
ENSG00000273951,-0.11054072,-19.869013,0.9119805615377373,1.0,False
ENSG00000240687,-0.11054072,-20.56546,0.9119805615377373,1.0,False
CDH8,-0.11054072,-20.092915,0.9119805615377373,1.0,False
LINC02562,-0.11054072,-20.252129,0.9119805615377373,1.0,False
ENSG00000228005,-0.11054072,-20.433582,0.9119805615377373,1.0,False
CREB3L3,-0.11054072,-20.431316,0.9119805615377373,1.0,False
ENSG00000287628,-0.11054072,-20.217577,0.9119805615377373,1.0,False
TGM3,-0.11054072,-19.510246,0.9119805615377373,1.0,False
DRC7,-0.11054072,-20.251408,0.9119805615377373,1.0,False
TREML4,-0.11054072,-20.02577,0.9119805615377373,1.0,False
CFAP91,-0.11054072,-20.554749,0.9119805615377373,1.0,False
ENSG00000276831,-0.11054072,-20.629671,0.9119805615377373,1.0,False
KASH5,-0.11054072,-19.785437,0.9119805615377373,1.0,False
RP1-100J12.1,-0.11054072,-20.757898,0.9119805615377373,1.0,False
RASSF3-DT,-0.11054072,-19.905308,0.9119805615377373,1.0,False
LINC01880,-0.11054072,-20.295998,0.9119805615377373,1.0,False
ENSG00000226644,-0.11054072,-19.689623,0.9119805615377373,1.0,False
ENSG00000261253,-0.11054072,-20.482584,0.9119805615377373,1.0,False
ENSG00000287943,-0.11054072,-19.721338,0.9119805615377373,1.0,False
ENSG00000272468,-0.11054072,-19.925545,0.9119805615377373,1.0,False
ENSG00000287419,-0.11054072,-20.475319,0.9119805615377373,1.0,False
LINC01640,-0.11054072,-20.45029,0.9119805615377373,1.0,False
ENSG00000282381,-0.11054072,-20.258911,0.9119805615377373,1.0,False
ENSG00000273399,-0.11054072,-20.348051,0.9119805615377373,1.0,False
ENSG00000288828,-0.11054072,-20.8152,0.9119805615377373,1.0,False
ENSG00000289631,-0.11054072,-20.687994,0.9119805615377373,1.0,False
RP4-666F24.3,-0.11054072,-20.489725,0.9119805615377373,1.0,False
EHD4-AS1,-0.11054072,-20.57271,0.9119805615377373,1.0,False
TUBB8B,-0.11054072,-19.809164,0.9119805615377373,1.0,False
PRSS23-AS1,-0.11054072,-19.990023,0.9119805615377373,1.0,False
ENSG00000287868,-0.11054072,-20.755627,0.9119805615377373,1.0,False
MMP1,-0.11054072,-20.375652,0.9119805615377373,1.0,False
ENSG00000226868,-0.11054072,-19.939219,0.9119805615377373,1.0,False
HRAT92,-0.11054072,-21.211334,0.9119805615377373,1.0,False
ENSG00000286894,-0.11054072,-20.30213,0.9119805615377373,1.0,False
IGKV2D-26,-0.11054072,-20.68593,0.9119805615377373,1.0,False
GOLT1A,-0.11054072,-20.213161,0.9119805615377373,1.0,False
LINC02926,-0.11054072,-20.372772,0.9119805615377373,1.0,False
ENSG00000286123,-0.11054072,-20.239138,0.9119805615377373,1.0,False
FBXL7,-0.11054072,-19.720201,0.9119805615377373,1.0,False
ENSG00000235296,-0.11054072,-19.725342,0.9119805615377373,1.0,False
ENSG00000260884,-0.11054072,-20.649746,0.9119805615377373,1.0,False
BPI,-0.11054072,-20.068438,0.9119805615377373,1.0,False
MAP9-AS1,-0.11054072,-20.316769,0.9119805615377373,1.0,False
LSAMP-AS1,-0.11054072,-20.692284,0.9119805615377373,1.0,False
ENSG00000176349,-0.11054072,-20.406044,0.9119805615377373,1.0,False
OLFM1,-0.11054072,-20.130327,0.9119805615377373,1.0,False
ENSG00000276412,-0.11054072,-20.546637,0.9119805615377373,1.0,False
PLOD2,-0.11054072,-20.515768,0.9119805615377373,1.0,False
ENSG00000266401,-0.11054072,-20.181105,0.9119805615377373,1.0,False
ENSG00000272966,-0.11054072,-20.58022,0.9119805615377373,1.0,False
SEMA3A,-0.11089527,-0.36744353,0.9116994004084644,1.0,False
DRICH1,-0.11091496,-0.31102785,0.911683780669532,1.0,False
DNAJA3,-0.1109839,0.002248326,0.9116291118520393,1.0,False
LINC01829,-0.11101345,-0.20668508,0.9116056824868591,1.0,False
DNAH10,-0.11103315,-0.47541025,0.9115900629527643,1.0,False
ENSG00000236255,-0.11119072,-0.1594185,0.9114651079102882,1.0,False
ENSG00000291037,-0.11127936,-0.6976828,0.9113948216608112,1.0,False
ENSG00000275807,-0.1113286,-0.57814825,0.9113557740439596,1.0,False
ENSG00000264924,-0.11141724,-0.1956082,0.9112854888731322,1.0,False
ENSG00000265943,-0.11158467,-0.71794105,0.9111527298891618,1.0,False
COL5A3,-0.11178164,-0.85274374,0.9109965460248249,1.0,False
SLC25A30,-0.11182103,-0.14712904,0.9109653096644217,1.0,False
LINC03014,-0.11182103,-0.77876514,0.9109653096644217,1.0,False
ZNF142,-0.11198846,-0.013696529,0.9108325566683833,1.0,False
C3orf18,-0.112155885,-0.22027968,0.9106998061614144,1.0,False
AL133245.2,-0.112244524,-0.9443641,0.9106295274901945,1.0,False
NUMBL,-0.112392254,-0.3673274,0.9105123979255495,1.0,False
ENSG00000250541,-0.112402104,-0.28067023,0.9105045893570255,1.0,False
EEIG1,-0.11241195,0.07835767,0.9104967807971456,1.0,False
CTU2,-0.112441495,-0.12342978,0.910473355169378,1.0,False
HYI-AS1,-0.112500586,-0.5742171,0.9104265041473346,1.0,False
SLC2A14,-0.112520285,-0.5364087,0.9104108872091915,1.0,False
ENSG00000276131,-0.112520285,-0.48761892,0.9104108872091915,1.0,False
ENSG00000284977,-0.112579376,-0.7931448,0.9103640366024602,1.0,False
ENSG00000270681,-0.112599075,-0.83698696,0.9103484198028025,1.0,False
LINC02585,-0.112638466,-0.77860343,0.9103171863074014,1.0,False
SPESP1,-0.112658165,-0.023505712,0.9103015696116703,1.0,False
ENSG00000290006,-0.112677865,-0.9830874,0.9102859529505934,1.0,False
ENSG00000289173,-0.112677865,-1.0443631,0.9102859529505934,1.0,False
SPTB,-0.11269756,-1.0683727,0.9102703363241766,1.0,False
MIR2052HG,-0.11269756,-0.9992559,0.9102703363241766,1.0,False
PIWIL4-AS1,-0.11269756,-1.249224,0.9102703363241766,1.0,False
ENSG00000286873,-0.11269756,-0.7205306,0.9102703363241766,1.0,False
ENSG00000272572,-0.11269756,-1.0885755,0.9102703363241766,1.0,False
HOTAIRM1,-0.11270741,-0.1257624,0.9102625280239678,1.0,False
CRLF2,-0.112717256,-1.0445149,0.9102547197324261,1.0,False
ENSG00000259715,-0.112717256,-1.0548935,0.9102547197324261,1.0,False
LINC00482,-0.112736955,-1.2571086,0.9102391031753477,1.0,False
ENSG00000272977,-0.112736955,-1.0427514,0.9102391031753477,1.0,False
ENSG00000205018,-0.112756655,-0.6330912,0.9102234866529474,1.0,False
FGF18,-0.112756655,-1.1946808,0.9102234866529474,1.0,False
ENSG00000258428,-0.11277635,-1.1741917,0.9102078701652313,1.0,False
MAPK11,-0.112786196,-0.16670774,0.9102000619343815,1.0,False
INSL3,-0.112786196,-0.042793766,0.9102000619343815,1.0,False
TMEM17,-0.112796046,-1.3458849,0.9101922537122051,1.0,False
OR2A7,-0.112815745,-1.5827172,0.9101766372938752,1.0,False
ENSG00000257735,-0.11283544,-1.3201352,0.9101610209102473,1.0,False
ENSG00000286918,-0.11285514,-1.644154,0.9101454045613274,1.0,False
PLA2G7,-0.11285514,-1.5298553,0.9101454045613274,1.0,False
ENSG00000234160,-0.112874836,-1.5318573,0.9101297882471215,1.0,False
MIP,-0.112874836,-1.3228743,0.9101297882471215,1.0,False
LRP3,-0.112874836,-1.6192741,0.9101297882471215,1.0,False
ENSG00000288095,-0.112894535,-1.601773,0.9101141719676357,1.0,False
ZNF20,-0.112943776,-0.19396034,0.9100751314208604,1.0,False
CIBAR1-DT,-0.11297332,-2.0998309,0.910051707197012,1.0,False
LINC02207,-0.113012716,-1.4396898,0.9100204750201757,1.0,False
SEZ6L,-0.11323923,-0.34281942,0.9098408927032278,1.0,False
NEDD4L,-0.11331802,-0.24341954,0.909778430367924,1.0,False
EDRF1-DT,-0.11356424,-0.18451445,0.9095832391662263,1.0,False
MIF4GD,-0.11374151,-0.03917219,0.9094427048797422,1.0,False
ZBTB20-AS1,-0.11390894,-0.03040317,0.9093099806554167,1.0,False
ENSG00000269043,-0.11404682,-0.02434931,0.9092006802534625,1.0,False
ENSG00000286116,-0.114165,0.064824894,0.9091069955625245,1.0,False
CYP2U1-AS1,-0.11420439,0.06292336,0.9090757676130418,1.0,False
ZNF117,-0.11428318,-0.41349468,0.9090133121356083,1.0,False
ENSG00000289123,-0.11436197,-0.12673779,0.9089508572205361,1.0,False
ENSG00000285043,-0.11440137,-0.24981354,0.9089196299740052,1.0,False
RCOR2,-0.11453925,-0.018644392,0.9088103357197398,1.0,False
ENSG00000225806,-0.11463773,-0.33935896,0.9087322694519041,1.0,False
ENSG00000259986,-0.11465743,-0.4572853,0.9087166563040787,1.0,False
MAP4K1-AS1,-0.11467713,-0.19918837,0.9087010431915145,1.0,False
LINC00504,-0.11473622,-0.8030785,0.9086542040654485,1.0,False
ENSG00000289534,-0.11473622,-0.40899727,0.9086542040654485,1.0,False
ENSG00000260773,-0.11479531,-0.61082137,0.9086073652569483,1.0,False
SPOCK1,-0.11481501,-0.36554056,0.9085917523913796,1.0,False
ENSG00000288911,-0.11481501,-0.5051173,0.9085917523913796,1.0,False
C5orf64,-0.114893794,-0.5352017,0.9085293012822547,1.0,False
MBNL1-AS1,-0.11495289,-0.1616913,0.9084824633213857,1.0,False
SLC31A1,-0.11498243,-0.18635932,0.9084590444602503,1.0,False
ENSG00000289868,-0.11499228,-0.7718353,0.9084512381908839,1.0,False
ENSG00000290916,-0.115051374,-0.8771369,0.9084044007603672,1.0,False
MDC1-AS1,-0.11507107,-0.1446618,0.9083887883542817,1.0,False
SYNGR3,-0.11507107,-0.82740724,0.9083887883542817,1.0,False
ENSG00000224356,-0.115130164,-0.79728436,0.9083419513483696,1.0,False
TTTY15,-0.11528774,-1.0369433,0.9082170542241794,1.0,False
GCC2-AS1,-0.115386225,-0.22619943,0.908138994673571,1.0,False
MYL5,-0.115415774,-0.31518257,0.9081155769813307,1.0,False
H2AC7,-0.115445316,0.21373273,0.9080921593689459,1.0,False
TTLL1,-0.115474865,-0.13810833,0.9080687418364368,1.0,False
DNAH7,-0.115780175,-0.36140865,0.9078267653491903,1.0,False
KLB,-0.115839265,-1.689231,0.9077799321776289,1.0,False
CCNYL1,-0.11595745,-0.0673153,0.9076862667964013,1.0,False
IGHV1-3,-0.11614457,-0.76747966,0.9075379659017835,1.0,False
ENSG00000268119,-0.11624306,0.090680234,0.9074599140936024,1.0,False
SLC12A8,-0.11644003,-0.10424778,0.9073038131586573,1.0,False
ENSG00000272264,-0.11644988,-1.9017107,0.9072960082058407,1.0,False
ENSG00000269210,-0.11644988,-1.4616184,0.9072960082058407,1.0,False
VSTM2B,-0.11644988,-1.4182475,0.9072960082058407,1.0,False
ENSG00000287896,-0.11644988,-1.8960397,0.9072960082058407,1.0,False
ENSG00000285835,-0.11644988,-1.3182346,0.9072960082058407,1.0,False
ENSG00000245059,-0.11644988,-1.959182,0.9072960082058407,1.0,False
ENSG00000286207,-0.11644988,-2.0171783,0.9072960082058407,1.0,False
PRSS40A,-0.11644988,-1.9196738,0.9072960082058407,1.0,False
ENSG00000245261,-0.11644988,-0.8736907,0.9072960082058407,1.0,False
LINC03078,-0.11644988,-1.9709028,0.9072960082058407,1.0,False
ENSG00000287620,-0.11644988,-1.7835315,0.9072960082058407,1.0,False
ENSG00000247416,-0.11644988,-2.1532962,0.9072960082058407,1.0,False
ENSG00000266990,-0.11644988,-1.676577,0.9072960082058407,1.0,False
TMPRSS11E,-0.11644988,-2.237704,0.9072960082058407,1.0,False
RP5-1039K5.16,-0.11644988,-2.4140053,0.9072960082058407,1.0,False
LINC02471,-0.11644988,-1.4154009,0.9072960082058407,1.0,False
ENSG00000288037,-0.11644988,-2.189252,0.9072960082058407,1.0,False
ENSG00000271980,-0.11646958,-2.2682743,0.9072803983270619,1.0,False
TM6SF2,-0.11646958,-2.5012133,0.9072803983270619,1.0,False
RC3H1-DT,-0.11646958,-2.506199,0.9072803983270619,1.0,False
ENSG00000263120,-0.11646958,-2.236215,0.9072803983270619,1.0,False
ENSG00000285966,-0.11646958,-2.4631174,0.9072803983270619,1.0,False
ENSG00000235795,-0.11646958,-2.160178,0.9072803983270619,1.0,False
ENSG00000261332,-0.11646958,-1.9834638,0.9072803983270619,1.0,False
TSPAN16,-0.11646958,-2.1075397,0.9072803983270619,1.0,False
IGHV3-64,-0.11646958,-2.1722627,0.9072803983270619,1.0,False
ENSG00000275709,-0.11646958,-2.4326184,0.9072803983270619,1.0,False
KCNJ2,-0.11646958,-2.448334,0.9072803983270619,1.0,False
TOMM20L,-0.11648927,-2.4916706,0.9072647884840941,1.0,False
MUC4,-0.11648927,-2.699646,0.9072647884840941,1.0,False
ENSG00000272625,-0.11648927,-2.4929557,0.9072647884840941,1.0,False
ENSG00000205041,-0.11650897,-3.0343096,0.9072491786769432,1.0,False
F2RL3,-0.11650897,-2.929072,0.9072491786769432,1.0,False
LINC00393,-0.11650897,-2.9435942,0.9072491786769432,1.0,False
ENSG00000273165,-0.11650897,-2.9047434,0.9072491786769432,1.0,False
ENSG00000290054,-0.11650897,-3.0868807,0.9072491786769432,1.0,False
ENSG00000229188,-0.11650897,-2.6812131,0.9072491786769432,1.0,False
GPRASP3,-0.11650897,-3.3061235,0.9072491786769432,1.0,False
ENSG00000258317,-0.11651882,-0.1925645,0.907241373786801,1.0,False
RAB11FIP5,-0.11651882,-0.5083313,0.907241373786801,1.0,False
ZKSCAN8P1,-0.11652867,-3.247505,0.9072335689056154,1.0,False
ENSG00000287688,-0.11652867,-3.6904097,0.9072335689056154,1.0,False
ETNK1-DT,-0.11652867,-2.8751519,0.9072335689056154,1.0,False
FAM13B-AS1,-0.11652867,-3.3610678,0.9072335689056154,1.0,False
VPS13C-DT,-0.11652867,-3.3640702,0.9072335689056154,1.0,False
ENSG00000285676,-0.11652867,-3.5885198,0.9072335689056154,1.0,False
ENSG00000261775,-0.11652867,-3.400025,0.9072335689056154,1.0,False
REELD1,-0.11652867,-3.2055774,0.9072335689056154,1.0,False
C9orf163,-0.11652867,-3.252639,0.9072335689056154,1.0,False
ENSG00000287765,-0.11652867,-3.2960536,0.9072335689056154,1.0,False
PIRAT1,-0.11652867,-3.701912,0.9072335689056154,1.0,False
ENSG00000260288,-0.11652867,-3.2307773,0.9072335689056154,1.0,False
ING5,-0.11653852,0.031000782,0.9072257640333868,1.0,False
MMP26,-0.11654836,-5.0198326,0.9072179591701163,1.0,False
LINC01792,-0.11654836,-4.776734,0.9072179591701163,1.0,False
NKX3-1,-0.11654836,-4.74177,0.9072179591701163,1.0,False
ENSG00000288993,-0.11654836,-4.1968465,0.9072179591701163,1.0,False
ELN-AS1,-0.11654836,-4.3385315,0.9072179591701163,1.0,False
PNMT,-0.11654836,-3.9990175,0.9072179591701163,1.0,False
TIMMDC1-DT,-0.11654836,-4.5675144,0.9072179591701163,1.0,False
GATA3-AS1,-0.11654836,-4.421996,0.9072179591701163,1.0,False
ENSG00000230393,-0.11654836,-4.476974,0.9072179591701163,1.0,False
BAAT,-0.11654836,-3.696192,0.9072179591701163,1.0,False
TRHDE,-0.11654836,-4.200228,0.9072179591701163,1.0,False
TRDN-AS1,-0.11654836,-4.677943,0.9072179591701163,1.0,False
ENSG00000257894,-0.11654836,-3.2351012,0.9072179591701163,1.0,False
ENSG00000269072,-0.11654836,-3.6169417,0.9072179591701163,1.0,False
ENSG00000287123,-0.11654836,-4.263833,0.9072179591701163,1.0,False
LINC01579,-0.11654836,-3.3549778,0.9072179591701163,1.0,False
IGLV3-16,-0.11654836,-5.5499673,0.9072179591701163,1.0,False
MXD3,-0.11662715,-0.018713465,0.9071555205865286,1.0,False
GML,-0.11662715,-0.061128687,0.9071555205865286,1.0,False
ENSG00000289007,-0.11666655,-0.14973395,0.9071243015098635,1.0,False
ZNF835,-0.11675518,-0.31953844,0.9070540591120488,1.0,False
ENSG00000266368,-0.11687337,-0.32592404,0.9069604037124975,1.0,False
PIK3R5-DT,-0.116962,-0.6127249,0.906890163011691,1.0,False
MIF4GD-DT,-0.11699155,-0.4047632,0.9068667496065501,1.0,False
TADA1,-0.1170211,0.13653919,0.9068433362823399,1.0,False
ECH1,-0.11707034,0.027097294,0.9068043142552242,1.0,False
ENSG00000288948,-0.11721807,-0.19917066,0.906687249523994,1.0,False
TRBV15,-0.11740519,-0.6347332,0.9065389704414893,1.0,False
TSEN2,-0.11743474,-0.029839288,0.9065155582524279,1.0,False
ENSG00000289574,-0.11753322,-0.21358384,0.906437518209021,1.0,False
OSCAR,-0.11755292,-0.28975877,0.9064219103087163,1.0,False
TLE1-DT,-0.11768095,-0.6993889,0.9063204598379024,1.0,False
ZNF324B,-0.1176908,-0.0057115895,0.9063126560188233,1.0,False
ENSG00000291176,-0.11776959,0.14670525,0.9062502257918843,1.0,False
ENSG00000286707,-0.11789762,-0.84661645,0.90614877790878,1.0,False
ZNF3,-0.11818323,-0.048389647,0.9059224766131959,1.0,False
KIF3C,-0.118222624,-0.30539545,0.9058912632404351,1.0,False
ZNF540,-0.11831126,-0.053904224,0.9058210336833052,1.0,False
ITGA6,-0.118409745,-0.046104,0.9057430017058461,1.0,False
WDR7-OT1,-0.118458994,-0.2791121,0.9057039860583126,1.0,False
ENSG00000289531,-0.118458994,-0.66626143,0.9057039860583126,1.0,False
ENSG00000260989,-0.118478686,-0.62079,0.9056883798630188,1.0,False
ENSG00000286856,-0.118498385,-0.6296274,0.905672773704145,1.0,False
ENSG00000274987,-0.118498385,-0.67056495,0.905672773704145,1.0,False
CCDC80,-0.118518084,-0.55093265,0.9056571675816973,1.0,False
THSD4,-0.118518084,-0.42532223,0.9056571675816973,1.0,False
ENSG00000273275,-0.11853778,-0.590068,0.9056415614956818,1.0,False
ZNF883,-0.118577175,-0.66518736,0.9056103494329707,1.0,False
ACVR1B,-0.118587025,-0.014072018,0.9056025464400723,1.0,False
PRKAR2A-AS1,-0.118596874,-0.7957661,0.9055947434562871,1.0,False
PRR16,-0.118596874,-0.9291008,0.9055947434562871,1.0,False
ENSG00000289132,-0.118616566,-0.8933463,0.9055791375160595,1.0,False
ZNF415,-0.118616566,-1.0362421,0.9055791375160595,1.0,False
TIE1,-0.118675664,-0.94170815,0.9055323199141718,1.0,False
LNC-LBCS,-0.118675664,-0.9547477,0.9055323199141718,1.0,False
LINC01724,-0.118715055,-1.0417094,0.9055011083619693,1.0,False
ENSG00000268583,-0.118715055,-0.1773534,0.9055011083619693,1.0,False
TMEFF1,-0.118715055,-1.1112913,0.9055011083619693,1.0,False
DENND6A-DT,-0.118715055,-0.86391264,0.9055011083619693,1.0,False
GEMIN4,-0.118734755,0.06390871,0.9054855026406026,1.0,False
ENSG00000213062,-0.118734755,-1.1902387,0.9054855026406026,1.0,False
ENSG00000259052,-0.118734755,-1.1660404,0.9054855026406026,1.0,False
ENSG00000272764,-0.11875445,-1.1049552,0.9054698969557337,1.0,False
GSTA4,-0.11875445,-0.17185834,0.9054698969557337,1.0,False
MYO18B,-0.11875445,-1.3047135,0.9054698969557337,1.0,False
ARHGEF17,-0.118793845,-1.1758201,0.9054386856955129,1.0,False
ENSG00000289401,-0.11883324,-1.1075251,0.9054074745813546,1.0,False
LINC02997,-0.11883324,-1.4461592,0.9054074745813546,1.0,False
SLC2A9,-0.118852936,-0.17060578,0.9053918690790639,1.0,False
MATN1-AS1,-0.118852936,-0.15536615,0.9053918690790639,1.0,False
TUBA4B,-0.118872635,-1.6971955,0.9053762636133067,1.0,False
ENSG00000286802,-0.11889233,-1.2640636,0.905360658184089,1.0,False
LINC02709,-0.118931726,-1.5922811,0.905329447435296,1.0,False
ENSG00000287129,-0.118951425,-1.7637081,0.9053138421157326,1.0,False
ENSG00000278638,-0.119010516,-0.2710422,0.9052670263764467,1.0,False
CDNF,-0.119010516,-0.40858012,0.9052670263764467,1.0,False
ENSG00000284830,-0.11903021,-1.898705,0.9052514212031727,1.0,False
BTG3-AS1,-0.11903021,-1.6682892,0.9052514212031727,1.0,False
IGLV5-45,-0.11904991,-2.3669932,0.905235816066486,1.0,False
ENSG00000274979,-0.119109,-0.28552073,0.9051890008760091,1.0,False
LMNB1-DT,-0.119109,-0.2858307,0.9051890008760091,1.0,False
MBD3,-0.11930597,-0.031733237,0.9050329526217148,1.0,False
ENSG00000212939,-0.11956204,-0.4389398,0.9048300953743118,1.0,False
ENSG00000290762,-0.11973931,-0.14143926,0.9046896593787982,1.0,False
ENSG00000260621,-0.11977871,-0.48099428,0.9046584517844651,1.0,False
ENSG00000251652,-0.1198181,-0.21538436,0.9046272443373884,1.0,False
C21orf58,-0.1198181,-0.17335063,0.9046272443373884,1.0,False
POGLUT3,-0.11995598,0.119251795,0.9045180194329508,1.0,False
H2AC4,-0.11995598,-0.483405,0.9045180194329508,1.0,False
RFX5-AS1,-0.12025144,-0.28581312,0.9042839721521021,1.0,False
DIAPH1-AS1,-0.12029083,-0.2045297,0.9042527664758224,1.0,False
TXNDC9,-0.12031053,0.0018112395,0.9042371636931334,1.0,False
ENSG00000243276,-0.12034992,-0.7022073,0.9042059582386867,1.0,False
CIBAR1,-0.12038932,-0.27490768,0.9041747529321883,1.0,False
DPH6-DT,-0.12047795,-0.12614761,0.9041045415337499,1.0,False
