gene,scores,log2FC,pvalue,padj,is_zinc
WBSCR27,-0.08134601,-22.25308,0.9351667796760323,1.0,False
IFT74-AS1,-0.08134601,-21.842363,0.9351667796760323,1.0,False
RP11-886D15.1,-0.08134601,-21.208591,0.9351667796760323,1.0,False
ENSG00000286572,-0.08134601,-21.937454,0.9351667796760323,1.0,False
OR10H1,-0.08134601,-21.82863,0.9351667796760323,1.0,False
FAM83A-AS1,-0.08134601,-21.706459,0.9351667796760323,1.0,False
LINC01602,-0.08134601,-21.54639,0.9351667796760323,1.0,False
RP11-379B8.1,-0.08134601,-20.234228,0.9351667796760323,1.0,False
SLC10A5,-0.08134601,-21.856527,0.9351667796760323,1.0,False
CTC-338M12.6,-0.08134601,-20.336094,0.9351667796760323,1.0,False
ENSG00000258919,-0.08134601,-21.147177,0.9351667796760323,1.0,False
ENSG00000272812,-0.08134601,-21.179941,0.9351667796760323,1.0,False
LINC01441,-0.08134601,-21.624672,0.9351667796760323,1.0,False
ENSG00000266869,-0.08134601,-20.49241,0.9351667796760323,1.0,False
ENSG00000287766,-0.08134601,-21.207129,0.9351667796760323,1.0,False
ECSCR-1,-0.08134601,-20.540112,0.9351667796760323,1.0,False
ENSG00000275427,-0.08134601,-20.005363,0.9351667796760323,1.0,False
NR5A1,-0.08134601,-21.156834,0.9351667796760323,1.0,False
CTD-2574D22.2,-0.08134601,-22.229803,0.9351667796760323,1.0,False
RP11-152P23.2,-0.08134601,-21.959124,0.9351667796760323,1.0,False
NR2F2,-0.08134601,-19.680414,0.9351667796760323,1.0,False
ENSG00000258416,-0.08134601,-20.40523,0.9351667796760323,1.0,False
RP11-91I20.1,-0.08134601,-20.73607,0.9351667796760323,1.0,False
RP11-810P12.5,-0.08134601,-21.988167,0.9351667796760323,1.0,False
RP11-16C1.3,-0.08134601,-21.858057,0.9351667796760323,1.0,False
RP1-100J12.1,-0.08134601,-20.328897,0.9351667796760323,1.0,False
RP1-117O3.2,-0.08134601,-20.069706,0.9351667796760323,1.0,False
KLK10,-0.08134601,-21.90791,0.9351667796760323,1.0,False
PTGES,-0.08134601,-20.395443,0.9351667796760323,1.0,False
RP11-803P9.1,-0.08134601,-20.328897,0.9351667796760323,1.0,False
RP11-547C5.2,-0.08134601,-20.069706,0.9351667796760323,1.0,False
RP11-547D23.1,-0.08134601,-21.145504,0.9351667796760323,1.0,False
AC005082.12,-0.08134601,-20.421452,0.9351667796760323,1.0,False
ENSG00000249109,-0.08134601,-20.918953,0.9351667796760323,1.0,False
ARHGEF15,-0.08134601,-21.538307,0.9351667796760323,1.0,False
RP13-270P17.2,-0.08134601,-21.448753,0.9351667796760323,1.0,False
RP11-380B4.3,-0.08134601,-21.286478,0.9351667796760323,1.0,False
CAPN11,-0.08134601,-20.38266,0.9351667796760323,1.0,False
ENSG00000231557,-0.08134601,-21.366587,0.9351667796760323,1.0,False
RP11-848P1.3,-0.08134601,-21.804102,0.9351667796760323,1.0,False
LINC03026,-0.08134601,-21.179941,0.9351667796760323,1.0,False
TRBJ1-4,-0.08134601,-21.53123,0.9351667796760323,1.0,False
CLEC14A,-0.08134601,-21.79902,0.9351667796760323,1.0,False
RP11-156K13.3,-0.08134601,-20.336094,0.9351667796760323,1.0,False
AC007325.1,-0.08134601,-22.055647,0.9351667796760323,1.0,False
AC098823.3,-0.08134601,-20.421452,0.9351667796760323,1.0,False
KLF17,-0.08134601,-21.581484,0.9351667796760323,1.0,False
RP11-177F11.1,-0.08134601,-20.940756,0.9351667796760323,1.0,False
HSFX1,-0.08134601,-20.49241,0.9351667796760323,1.0,False
RP11-839D17.3,-0.08134601,-21.220058,0.9351667796760323,1.0,False
FAM212B-AS1,-0.08134601,-21.70757,0.9351667796760323,1.0,False
SCUBE1,-0.08134601,-20.133076,0.9351667796760323,1.0,False
RETNLB,-0.08134601,-21.256775,0.9351667796760323,1.0,False
RP11-452C13.1,-0.08134601,-20.069706,0.9351667796760323,1.0,False
RP11-127I20.5,-0.08134601,-22.073727,0.9351667796760323,1.0,False
C1orf194,-0.08134601,-21.476284,0.9351667796760323,1.0,False
EMCN,-0.08134601,-21.396708,0.9351667796760323,1.0,False
RP11-432J24.2,-0.08134601,-20.336094,0.9351667796760323,1.0,False
RP11-1250I15.3,-0.08134601,-21.479748,0.9351667796760323,1.0,False
RP11-70D24.2,-0.08134601,-20.234228,0.9351667796760323,1.0,False
ENSG00000233547,-0.08134601,-21.297743,0.9351667796760323,1.0,False
RP11-204C23.1,-0.08134601,-20.328897,0.9351667796760323,1.0,False
RP11-293A21.1,-0.08134601,-21.518526,0.9351667796760323,1.0,False
CXorf67,-0.08134601,-21.920275,0.9351667796760323,1.0,False
RP11-706C16.8,-0.08134601,-21.581484,0.9351667796760323,1.0,False
ENSG00000285550,-0.08134601,-21.156834,0.9351667796760323,1.0,False
RP11-1036E20.9,-0.08134601,-21.35748,0.9351667796760323,1.0,False
RP11-229P13.19,-0.08134601,-21.220058,0.9351667796760323,1.0,False
AC083843.1,-0.08134601,-21.683384,0.9351667796760323,1.0,False
RP11-340I6.8,-0.08134601,-20.165537,0.9351667796760323,1.0,False
RP11-293M10.1,-0.08134601,-20.234228,0.9351667796760323,1.0,False
RP11-435D7.3,-0.08134601,-21.479382,0.9351667796760323,1.0,False
RP4-761J14.10,-0.08134601,-21.511944,0.9351667796760323,1.0,False
ENSG00000273951,-0.08134601,-21.734335,0.9351667796760323,1.0,False
RP4-769N13.7,-0.08134601,-21.788212,0.9351667796760323,1.0,False
RP11-294C11.5,-0.08134601,-21.479748,0.9351667796760323,1.0,False
XXyac-YX65C7_A.2,-0.08134601,-21.168974,0.9351667796760323,1.0,False
CTB-113D17.1,-0.08134601,-20.133076,0.9351667796760323,1.0,False
RP11-431M3.1,-0.08134601,-21.538307,0.9351667796760323,1.0,False
ENSG00000260100,-0.08134601,-21.366587,0.9351667796760323,1.0,False
KRT79,-0.08134601,-21.529898,0.9351667796760323,1.0,False
AFAP1-AS1,-0.08134601,-20.49241,0.9351667796760323,1.0,False
LINC02054,-0.08134601,-21.509508,0.9351667796760323,1.0,False
RP5-998N21.4,-0.08134601,-21.01458,0.9351667796760323,1.0,False
RP11-128A17.1,-0.08134601,-20.234228,0.9351667796760323,1.0,False
DENND2B-AS1,-0.08134601,-21.283367,0.9351667796760323,1.0,False
ENSG00000290903,-0.08134601,-21.606834,0.9351667796760323,1.0,False
ENSG00000277400,-0.08134601,-21.500742,0.9351667796760323,1.0,False
RP11-337N6.2,-0.08134601,-21.933064,0.9351667796760323,1.0,False
RP11-605F22.2,-0.08134601,-21.581484,0.9351667796760323,1.0,False
EGFR,-0.08134601,-21.26211,0.9351667796760323,1.0,False
AC002398.11,-0.08134601,-21.677309,0.9351667796760323,1.0,False
RP11-1008C21.1,-0.08134601,-20.66748,0.9351667796760323,1.0,False
CEP295NL,-0.08134601,-20.621902,0.9351667796760323,1.0,False
ENSG00000280036,-0.08134601,-22.066204,0.9351667796760323,1.0,False
RP11-231N3.1,-0.08134601,-21.624672,0.9351667796760323,1.0,False
RP4-678D15.1,-0.08134601,-21.87295,0.9351667796760323,1.0,False
TPO,-0.08134601,-21.538307,0.9351667796760323,1.0,False
ENSG00000290829,-0.08134601,-21.864193,0.9351667796760323,1.0,False
RP11-468H14.2,-0.08134601,-20.234228,0.9351667796760323,1.0,False
ENSG00000269889,-0.08134601,-22.37255,0.9351667796760323,1.0,False
RP11-713P17.4,-0.08134601,-21.511944,0.9351667796760323,1.0,False
ENSG00000260436,-0.08134601,-21.706459,0.9351667796760323,1.0,False
GS1-72M22.1,-0.08134601,-21.68056,0.9351667796760323,1.0,False
RP11-697M17.2,-0.08134601,-20.234228,0.9351667796760323,1.0,False
RP11-638L3.3,-0.08134601,-21.181946,0.9351667796760323,1.0,False
RP11-679B19.2,-0.08134601,-20.328897,0.9351667796760323,1.0,False
RP11-109E24.1,-0.08134601,-22.050716,0.9351667796760323,1.0,False
ENSG00000234917,-0.08134601,-21.916496,0.9351667796760323,1.0,False
MRAP-AS1,-0.08134601,-21.684036,0.9351667796760323,1.0,False
IL17C,-0.08134601,-21.80483,0.9351667796760323,1.0,False
GRASLND,-0.08134601,-21.744396,0.9351667796760323,1.0,False
ENSG00000260918,-0.08134601,-21.261957,0.9351667796760323,1.0,False
AC091814.2,-0.08134601,-21.123966,0.9351667796760323,1.0,False
GPR142,-0.08134601,-21.639853,0.9351667796760323,1.0,False
GPR155-DT,-0.08134601,-20.38266,0.9351667796760323,1.0,False
ENSG00000290166,-0.08134601,-20.005363,0.9351667796760323,1.0,False
MRVI1,-0.08134601,-21.348438,0.9351667796760323,1.0,False
ENSG00000287078,-0.08134601,-20.866259,0.9351667796760323,1.0,False
AL022578.1,-0.08134601,-21.779165,0.9351667796760323,1.0,False
RP5-1102E8.3,-0.08134601,-20.913122,0.9351667796760323,1.0,False
DBX1,-0.08134601,-21.734335,0.9351667796760323,1.0,False
LINC00950,-0.08134601,-20.715855,0.9351667796760323,1.0,False
ENSG00000272482,-0.08134601,-20.005363,0.9351667796760323,1.0,False
RP11-666A8.8,-0.08134601,-21.790844,0.9351667796760323,1.0,False
ENSG00000256947,-0.08134601,-21.616232,0.9351667796760323,1.0,False
ZFHX4,-0.08134601,-19.680414,0.9351667796760323,1.0,False
CTA-390C10.9,-0.08134601,-19.680414,0.9351667796760323,1.0,False
CYR61,-0.08134601,-21.182232,0.9351667796760323,1.0,False
RP11-115H18.1,-0.08134601,-20.421452,0.9351667796760323,1.0,False
GS1-166A23.1,-0.08134601,-20.069706,0.9351667796760323,1.0,False
ENSG00000248015,-0.08134601,-21.261957,0.9351667796760323,1.0,False
AJ006998.2,-0.08134601,-19.680414,0.9351667796760323,1.0,False
TRAJ38,-0.08134601,-21.028614,0.9351667796760323,1.0,False
RP11-350N15.6,-0.08134601,-21.790844,0.9351667796760323,1.0,False
CTD-2135D7.2,-0.08134601,-21.939104,0.9351667796760323,1.0,False
RP5-858L17.1,-0.08134601,-20.896587,0.9351667796760323,1.0,False
ENSG00000235052,-0.08134601,-20.993128,0.9351667796760323,1.0,False
CTD-2026K11.5,-0.08134601,-20.336094,0.9351667796760323,1.0,False
RP11-297A16.2,-0.08134601,-20.61035,0.9351667796760323,1.0,False
RP11-685M7.3,-0.08134601,-21.09286,0.9351667796760323,1.0,False
MPL,-0.08134601,-21.88465,0.9351667796760323,1.0,False
RP11-211G3.2,-0.08134601,-21.168974,0.9351667796760323,1.0,False
ZAR1L,-0.08134601,-21.453924,0.9351667796760323,1.0,False
RP11-644N4.1,-0.08134601,-21.879433,0.9351667796760323,1.0,False
MOCS1,-0.08134601,-21.99367,0.9351667796760323,1.0,False
ENSG00000287167,-0.08134601,-21.79661,0.9351667796760323,1.0,False
GOLT1A,-0.08134601,-21.792522,0.9351667796760323,1.0,False
RP11-443N24.2,-0.08134601,-21.35748,0.9351667796760323,1.0,False
RP11-681H18.2,-0.08134601,-21.168974,0.9351667796760323,1.0,False
MPHOSPH10P1,-0.08134601,-20.005363,0.9351667796760323,1.0,False
SYP-AS1,-0.08134601,-21.783203,0.9351667796760323,1.0,False
TMEM221,-0.08134601,-21.64489,0.9351667796760323,1.0,False
CTD-2231E14.5,-0.08134601,-21.683384,0.9351667796760323,1.0,False
ENSG00000287460,-0.08134601,-20.3778,0.9351667796760323,1.0,False
RP11-773H22.4,-0.08134601,-21.416288,0.9351667796760323,1.0,False
RP11-13E5.2,-0.08134601,-22.010654,0.9351667796760323,1.0,False
GALNT9,-0.08134601,-21.348438,0.9351667796760323,1.0,False
RP11-415D17.3,-0.08134601,-21.750385,0.9351667796760323,1.0,False
U52111.14,-0.08134601,-21.431973,0.9351667796760323,1.0,False
ENSG00000291269,-0.08134601,-20.866259,0.9351667796760323,1.0,False
ENSG00000287462,-0.08134601,-21.915958,0.9351667796760323,1.0,False
ENSG00000286799,-0.08134601,-20.38266,0.9351667796760323,1.0,False
HHATL,-0.08134601,-20.694063,0.9351667796760323,1.0,False
ENSG00000267484,-0.08134601,-21.179941,0.9351667796760323,1.0,False
CMP21-97G8.2,-0.08134601,-21.879433,0.9351667796760323,1.0,False
RP11-576I22.2,-0.08134601,-20.61035,0.9351667796760323,1.0,False
CTB-158D10.3,-0.08134601,-21.348438,0.9351667796760323,1.0,False
PHKA2-AS1,-0.08134601,-21.677309,0.9351667796760323,1.0,False
GATA6-AS1,-0.08134601,-21.097277,0.9351667796760323,1.0,False
RP11-417L19.2,-0.08134601,-21.719412,0.9351667796760323,1.0,False
RP11-474N24.6,-0.08134601,-21.199259,0.9351667796760323,1.0,False
RP1-313L4.3,-0.08134601,-20.234228,0.9351667796760323,1.0,False
CTB-176F20.3,-0.08134601,-21.199259,0.9351667796760323,1.0,False
CLYBL-AS2,-0.08134601,-21.50167,0.9351667796760323,1.0,False
RP11-190D6.2,-0.08134601,-21.804102,0.9351667796760323,1.0,False
RP3-508I15.14,-0.08134601,-19.680414,0.9351667796760323,1.0,False
CTC-513N18.6,-0.08134601,-21.677309,0.9351667796760323,1.0,False
GABRE,-0.08134601,-21.182232,0.9351667796760323,1.0,False
CCL8,-0.08134601,-21.138632,0.9351667796760323,1.0,False
RP3-467K16.2,-0.08134601,-20.234228,0.9351667796760323,1.0,False
PLA1A,-0.08134601,-20.73607,0.9351667796760323,1.0,False
LINC02764,-0.08134601,-20.866259,0.9351667796760323,1.0,False
HIST1H4I,-0.08134601,-20.540112,0.9351667796760323,1.0,False
KB-1471A8.1,-0.08134601,-20.944206,0.9351667796760323,1.0,False
RP11-187E13.1,-0.08134601,-21.416288,0.9351667796760323,1.0,False
ENSG00000289202,-0.08134601,-21.6745,0.9351667796760323,1.0,False
RP11-35O15.1,-0.08134601,-21.683384,0.9351667796760323,1.0,False
CTC-523E23.1,-0.08134601,-21.728207,0.9351667796760323,1.0,False
CTD-3126B10.1,-0.08134601,-21.864193,0.9351667796760323,1.0,False
RP11-18I14.11,-0.08134601,-20.515749,0.9351667796760323,1.0,False
U47924.32,-0.08134601,-20.421452,0.9351667796760323,1.0,False
RP11-190A12.8,-0.08134601,-20.913122,0.9351667796760323,1.0,False
RP3-508I15.10,-0.08134601,-21.731834,0.9351667796760323,1.0,False
ENSG00000289288,-0.08134601,-21.749231,0.9351667796760323,1.0,False
ENSG00000267311,-0.08134601,-21.483221,0.9351667796760323,1.0,False
NEBL-AS1,-0.08134601,-20.66748,0.9351667796760323,1.0,False
AC006946.15,-0.08134601,-20.944206,0.9351667796760323,1.0,False
RP11-247A12.2,-0.08134601,-21.842363,0.9351667796760323,1.0,False
ENSG00000272702,-0.08134601,-21.261957,0.9351667796760323,1.0,False
HAS2,-0.08134601,-21.016594,0.9351667796760323,1.0,False
AF064858.6,-0.08134601,-21.434021,0.9351667796760323,1.0,False
ENSG00000232909,-0.08134601,-21.80483,0.9351667796760323,1.0,False
ENSG00000267506,-0.08134601,-21.256775,0.9351667796760323,1.0,False
ENSG00000287398,-0.08134601,-20.49241,0.9351667796760323,1.0,False
ABC7-42404400C24.1,-0.08134601,-20.234228,0.9351667796760323,1.0,False
RP3-425P12.5,-0.08134601,-21.612955,0.9351667796760323,1.0,False
RP3-431P23.5,-0.08134601,-22.080038,0.9351667796760323,1.0,False
RP11-358B23.5,-0.08134601,-20.540112,0.9351667796760323,1.0,False
RP11-357N13.2,-0.08134601,-20.735968,0.9351667796760323,1.0,False
RP11-19C24.1,-0.08134601,-22.056574,0.9351667796760323,1.0,False
SRPK3,-0.08134601,-22.050716,0.9351667796760323,1.0,False
RP4-613B23.1,-0.08134601,-21.580587,0.9351667796760323,1.0,False
ENSG00000287385,-0.08134601,-21.984995,0.9351667796760323,1.0,False
ENSG00000277548,-0.08134601,-21.006182,0.9351667796760323,1.0,False
LINC00570,-0.08134601,-21.896744,0.9351667796760323,1.0,False
RP11-420L9.5,-0.08134601,-21.01458,0.9351667796760323,1.0,False
AF011889.5,-0.08134601,-20.61035,0.9351667796760323,1.0,False
AC010723.1,-0.08134601,-21.016594,0.9351667796760323,1.0,False
RP4-568F9.6,-0.08134601,-21.765032,0.9351667796760323,1.0,False
RP11-585P4.5,-0.08134601,-21.598322,0.9351667796760323,1.0,False
ENSG00000287419,-0.08134601,-21.297743,0.9351667796760323,1.0,False
ENSG00000273133,-0.08134601,-20.866259,0.9351667796760323,1.0,False
CCL16,-0.08134601,-21.129593,0.9351667796760323,1.0,False
RP11-746M1.1,-0.08134601,-21.930876,0.9351667796760323,1.0,False
RP11-287D1.3,-0.08134601,-21.182232,0.9351667796760323,1.0,False
CTXN1,-0.08134601,-20.3778,0.9351667796760323,1.0,False
RP11-289H16.1,-0.08134601,-20.133076,0.9351667796760323,1.0,False
RP11-473O4.4,-0.08134601,-20.133076,0.9351667796760323,1.0,False
ENSG00000290955,-0.08134601,-21.065102,0.9351667796760323,1.0,False
CH17-353B19.1,-0.08179468,0.20197892,0.9348099875359077,1.0,False
NR1I3,-0.0818637,0.009251106,0.9347550975977772,1.0,False
TRAV40,-0.0818637,-0.6828778,0.9347550975977772,1.0,False
LINC01234,-0.08189822,-0.56484866,0.9347276527450067,1.0,False
ENSG00000290547,-0.08193273,-0.4722787,0.9347002079698092,1.0,False
LINC02195,-0.08200175,-0.98048764,0.9346453186522639,1.0,False
CTD-2619J13.14,-0.08200175,-0.33368668,0.9346453186522639,1.0,False
LINC00895,-0.08200175,-0.24197234,0.9346453186522639,1.0,False
RP11-497K21.1,-0.08207078,-0.7829044,0.9345904296454008,1.0,False
RP11-670E13.6,-0.08207078,-0.5494745,0.9345904296454008,1.0,False
PVRL1,-0.082139805,-1.1297398,0.9345355409494797,1.0,False
LINC02447,-0.082139805,-1.1313208,0.9345355409494797,1.0,False
RP11-21L1.1,-0.082139805,-1.2681293,0.9345355409494797,1.0,False
DDO,-0.08220883,-1.1127172,0.9344806525647603,1.0,False
ENSG00000289291,-0.08224334,-1.2263535,0.9344532084891825,1.0,False
ENSG00000274270,-0.08224334,-1.0621237,0.9344532084891825,1.0,False
RP11-219B4.7,-0.08227786,-1.229243,0.9344257644915025,1.0,False
ZNF816-ZNF321P,-0.08227786,-0.58980113,0.9344257644915025,1.0,False
PPP1R14B-AS1,-0.08227786,-1.2806705,0.9344257644915025,1.0,False
ENSG00000290114,-0.08227786,-1.3182892,0.9344257644915025,1.0,False
SLC6A12,-0.08227786,-0.891612,0.9344257644915025,1.0,False
P4HA2,-0.08227786,-1.460115,0.9344257644915025,1.0,False
RP4-612B15.3,-0.08227786,-1.5862029,0.9344257644915025,1.0,False
RP11-522I20.3,-0.08227786,-1.5023749,0.9344257644915025,1.0,False
AURKC,-0.08227786,-1.9554915,0.9344257644915025,1.0,False
ACSM5,-0.08227786,-1.6085558,0.9344257644915025,1.0,False
ENSG00000267042,-0.08231237,-1.7294619,0.9343983205717528,1.0,False
LINC01136,-0.08234688,-1.6114672,0.9343708767299659,1.0,False
ENSG00000289244,-0.08234688,-1.740816,0.9343708767299659,1.0,False
LINC00885,-0.08234688,-1.539365,0.9343708767299659,1.0,False
ENSG00000289971,-0.08238139,-1.4313244,0.9343434329661742,1.0,False
CDK6-AS1,-0.08238139,-1.3921219,0.9343434329661742,1.0,False
PRSS3,-0.0824159,-1.8818524,0.9343159892804103,1.0,False
CA8,-0.0824159,-1.7074997,0.9343159892804103,1.0,False
STOX2,-0.0824159,-1.8322746,0.9343159892804103,1.0,False
STRA6,-0.0824159,-1.7730507,0.9343159892804103,1.0,False
RP11-794M8.1,-0.0824159,-2.004571,0.9343159892804103,1.0,False
DLX4,-0.0824159,-2.220581,0.9343159892804103,1.0,False
LINC01513,-0.0824159,-1.4287409,0.9343159892804103,1.0,False
ENSG00000271976,-0.0824159,-1.9931132,0.9343159892804103,1.0,False
IL4,-0.0824159,-1.9202524,0.9343159892804103,1.0,False
ARPP21,-0.0824159,-1.4394333,0.9343159892804103,1.0,False
RP11-126K1.2,-0.0824159,-2.111086,0.9343159892804103,1.0,False
AC005954.4,-0.0824159,-1.6525534,0.9343159892804103,1.0,False
CEROX1,-0.0824159,-1.8715787,0.9343159892804103,1.0,False
HSD11B1,-0.08245042,-2.1572416,0.9342885456727065,1.0,False
ENSG00000277482,-0.08245042,-2.0063736,0.9342885456727065,1.0,False
ONECUT3,-0.08248493,-1.8385907,0.9342611021430953,1.0,False
RP11-61J19.5,-0.08248493,-2.1019483,0.9342611021430953,1.0,False
ENSG00000250132,-0.08248493,-2.1004832,0.9342611021430953,1.0,False
C14orf37,-0.08248493,-1.8777401,0.9342611021430953,1.0,False
PKI55,-0.08255395,-2.2472687,0.934206215318281,1.0,False
RP11-18H7.1,-0.08255395,-2.646687,0.934206215318281,1.0,False
GRM7,-0.08255395,-2.128278,0.934206215318281,1.0,False
LINC00574,-0.08255395,-1.9602664,0.934206215318281,1.0,False
OSBPL6,-0.08255395,-2.5318067,0.934206215318281,1.0,False
KLHDC7B-DT,-0.08255395,-2.0140493,0.934206215318281,1.0,False
RP11-640N11.2,-0.08255395,-2.366318,0.934206215318281,1.0,False
ENSG00000272529,-0.08255395,-2.1296225,0.934206215318281,1.0,False
EPHB4,-0.08255395,-2.6067035,0.934206215318281,1.0,False
RP1-159A19.4,-0.08255395,-2.2445362,0.934206215318281,1.0,False
MYO7A,-0.082588464,-0.19430079,0.9341787720231426,1.0,False
TRIM46,-0.082588464,-0.553884,0.9341787720231426,1.0,False
CDC42EP4,-0.08300262,-0.34604907,0.9338494585921225,1.0,False
PGM5,-0.083140664,-0.6548557,0.9337396899612653,1.0,False
RNF222,-0.083140664,-0.73818123,0.9337396899612653,1.0,False
RP11-468E2.5,-0.083140664,-0.80882096,0.9337396899612653,1.0,False
NFILZ,-0.08317518,-1.1302243,0.9337122480003246,1.0,False
FLYWCH2,-0.083278716,-0.3239213,0.9336299225902788,1.0,False
LINC02904,-0.083347745,-0.9699145,0.9335750393778861,1.0,False
TRAV8-6,-0.08341677,-0.66151375,0.9335201564812402,1.0,False
SLC24A4,-0.08352031,-0.3055849,0.9334378327288645,1.0,False
NPR2,-0.08355482,-1.1955051,0.9334103916362272,1.0,False
ENSG00000289285,-0.08376189,-1.3991957,0.9332457467432995,1.0,False
AC243756.1,-0.08376189,-1.3257842,0.9332457467432995,1.0,False
CXorf57,-0.08376189,-1.3960965,0.9332457467432995,1.0,False
LINC01825,-0.08376189,-1.194504,0.9332457467432995,1.0,False
RP11-798G7.6,-0.08376189,-1.1732943,0.9332457467432995,1.0,False
NCR3LG1,-0.083796404,-0.34052724,0.9332183062052638,1.0,False
ENSG00000263276,-0.083830915,-1.1378807,0.9331908657465867,1.0,False
ENSG00000286408,-0.08396897,-1.3966575,0.9330811047061135,1.0,False
PDE11A,-0.084348604,-0.6860324,0.9327792684115329,1.0,False
ENSG00000288957,-0.084383115,-0.65430397,0.9327518292270074,1.0,False
CTC-444N24.8,-0.084452145,-0.3020111,0.9326969510977198,1.0,False
AP001626.2,-0.08469373,-1.0070113,0.9325048801661358,1.0,False
ITIH5,-0.08469373,-0.7421008,0.9325048801661358,1.0,False
RARA-AS1,-0.085038856,-1.0263419,0.9322304999409741,1.0,False
SCD5,-0.08510788,-1.1233016,0.9321756248612254,1.0,False
CCDC170,-0.0851424,-0.40812236,0.9321481874422224,1.0,False
RP11-245D16.4,-0.08531496,-1.3172034,0.9320110015572184,1.0,False
LINC01001,-0.085453,-1.2745016,0.9319012543031754,1.0,False
CXCL8,-0.085453,-1.457996,0.9319012543031754,1.0,False
EPHB1,-0.08548752,-0.67936784,0.9318738176918738,1.0,False
ENSG00000290002,-0.08548752,-0.63358605,0.9318738176918738,1.0,False
JHDM1D-AS1,-0.085591055,-1.0977683,0.9317915083437905,1.0,False
RPS6KA6,-0.085591055,-1.4351081,0.9317915083437905,1.0,False
EXPH5,-0.085660085,-0.543422,0.9317366358502437,1.0,False
RP11-254F7.2,-0.08576362,-0.5681763,0.9316543277183356,1.0,False
RP11-666O2.2,-0.08586716,-1.4448773,0.9315720203173004,1.0,False
RP11-521B24.3,-0.08631582,-0.82601017,0.9312153633798229,1.0,False
RHPN1,-0.08635033,-0.47338846,0.9311879288019675,1.0,False
IL10,-0.08700607,-0.3542885,0.9306666873939997,1.0,False
CTD-2371O3.3,-0.08714412,-1.2188475,0.9305569561425673,1.0,False
SCT,-0.087351196,-0.33363107,0.9303923617412303,1.0,False
ZSWIM1,-0.08748925,-1.1385568,0.9302826337939063,1.0,False
NDRG1,-0.088421084,-0.3032848,0.9295420049177199,1.0,False
C12orf54,-0.08869718,-0.9979005,0.9293225710147363,1.0,False
ZNF530,-0.08921487,-0.8899679,0.9289111469435393,1.0,False
RP5-882C2.2,-0.090250246,-0.71740305,0.9280883559146246,1.0,False
C2orf47,-0.091354646,-0.79998624,0.9272107969111489,1.0,False
PLEKHN1,-0.09152721,-0.9300916,0.927073686287377,1.0,False
HMGN5,-0.09166526,-0.77747536,0.9269639993473481,1.0,False
POLE,-0.091906846,-0.71990085,0.9267720505434516,1.0,False
NOXA1,-0.09221746,-0.71548724,0.9265252654880936,1.0,False
CLEC2B,-0.092528075,-0.17248593,0.9262784875015243,1.0,False
KTN1-AS1,-0.09280417,-1.260409,0.9260591352446159,1.0,False
GS1-124K5.11,-0.094322726,-0.6601873,0.9248527987415139,1.0,False
CTD-2017D11.1,-0.09449529,-0.5650069,0.9247157259287965,1.0,False
AP006222.2,-0.0948059,-0.4936197,0.9244690005011752,1.0,False
IRS2,-0.094874926,-0.23092213,0.924414173614205,1.0,False
TMEM150C,-0.0953581,0.09301738,0.9240303954732028,1.0,False
IL12A-AS1,-0.095392615,-0.77170014,0.9240029834244029,1.0,False
AC021188.4,-0.095427126,-0.65026665,0.92397557146585,1.0,False
CX3CL1,-0.095427126,-1.0262128,0.92397557146585,1.0,False
ADIRF-AS1,-0.09549615,-1.084209,0.9239207478196141,1.0,False
ENSG00000289959,-0.09549615,-1.1718717,0.9239207478196141,1.0,False
ADAMTS2,-0.09549615,-0.8104522,0.9239207478196141,1.0,False
TRDJ1,-0.09549615,-1.3233243,0.9239207478196141,1.0,False
AC015849.2,-0.09556518,-1.5846852,0.923865924534754,1.0,False
GOLGA8N,-0.09556518,-1.2387261,0.923865924534754,1.0,False
RGS11,-0.09556518,-1.377837,0.923865924534754,1.0,False
CTB-113P19.5,-0.09556518,-1.2227631,0.923865924534754,1.0,False
CYP4A22-AS1,-0.0956342,-1.4260157,0.9238111016115286,1.0,False
ASAH2,-0.0956342,-2.1262424,0.9238111016115286,1.0,False
RP11-3D4.3,-0.0956342,-1.189892,0.9238111016115286,1.0,False
LRP3,-0.0956342,-1.5309838,0.9238111016115286,1.0,False
ESAM,-0.0956342,-1.5281286,0.9238111016115286,1.0,False
RP11-509J21.2,-0.0956342,-1.6776831,0.9238111016115286,1.0,False
RP11-77P6.2,-0.09570322,-1.8553351,0.9237562790501965,1.0,False
RP11-770J1.4,-0.09570322,-1.5339553,0.9237562790501965,1.0,False
RP11-400N9.1,-0.09570322,-1.6176989,0.9237562790501965,1.0,False
FAM221B,-0.09570322,-1.6572088,0.9237562790501965,1.0,False
LINC02739,-0.09570322,-1.6059582,0.9237562790501965,1.0,False
RP11-329B9.1,-0.09570322,-1.9363047,0.9237562790501965,1.0,False
RP11-273G15.2,-0.09570322,-1.094295,0.9237562790501965,1.0,False
DMTF1-AS1,-0.09570322,-2.2647114,0.9237562790501965,1.0,False
SFTA2,-0.09573774,-1.4760684,0.9237288679053215,1.0,False
CTD-2291D10.1,-0.09577225,-1.9021326,0.9237014568510168,1.0,False
RP4-583P15.10,-0.09577225,-1.6513723,0.9237014568510168,1.0,False
NUAK1,-0.09577225,-1.5578496,0.9237014568510168,1.0,False
ENSG00000271964,-0.09577225,-1.7356465,0.9237014568510168,1.0,False
