tissue,dataset,total_counts,n_genes_detected
CSF,GSE133028,4099.0,1831
CSF,GSE133028,2118.0,1240
CSF,GSE133028,8040.0,3103
CSF,GSE133028,6877.0,2734
CSF,GSE133028,4137.0,1956
CSF,GSE133028,3610.0,1806
CSF,GSE133028,3098.0,1608
CSF,GSE133028,2668.0,1375
CSF,GSE133028,3119.0,1589
CSF,GSE133028,2736.0,1471
CSF,GSE133028,3324.0,1716
CSF,GSE133028,2900.0,1513
CSF,GSE133028,2929.0,1544
CSF,GSE133028,3581.0,1449
CSF,GSE133028,3141.0,1189
CSF,GSE133028,15052.0,4393
CSF,GSE133028,4451.0,1696
CSF,GSE133028,3974.0,1746
CSF,GSE133028,3235.0,1553
CSF,GSE133028,13783.0,3472
CSF,GSE133028,10593.0,3702
CSF,GSE133028,4794.0,2138
CSF,GSE133028,2087.0,1158
CSF,GSE133028,4424.0,1952
CSF,GSE133028,3531.0,1753
CSF,GSE133028,3423.0,1704
CSF,GSE133028,3824.0,1991
CSF,GSE133028,2311.0,1344
CSF,GSE133028,3364.0,1624
CSF,GSE133028,2371.0,1397
CSF,GSE133028,3946.0,1766
CSF,GSE133028,2882.0,1506
CSF,GSE133028,4138.0,1828
CSF,GSE133028,3019.0,1071
CSF,GSE133028,6636.0,2181
CSF,GSE133028,24063.0,4717
CSF,GSE133028,5412.0,2065
CSF,GSE133028,25756.0,5204
CSF,GSE133028,5016.0,1727
CSF,GSE133028,1739.0,810
CSF,GSE133028,2351.0,1001
CSF,GSE133028,2556.0,1067
CSF,GSE133028,7025.0,2132
CSF,GSE133028,9799.0,2499
CSF,GSE133028,13797.0,2946
CSF,GSE133028,1639.0,1002
CSF,GSE133028,3451.0,1276
CSF,GSE133028,3196.0,1241
CSF,GSE133028,1790.0,1116
CSF,GSE133028,1830.0,793
CSF,GSE133028,3072.0,1048
CSF,GSE133028,4297.0,1990
CSF,GSE133028,6523.0,1885
CSF,GSE133028,4858.0,1492
CSF,GSE133028,1421.0,695
CSF,GSE133028,3177.0,1228
CSF,GSE133028,1993.0,878
CSF,GSE133028,1036.0,556
CSF,GSE133028,5585.0,1598
CSF,GSE133028,2305.0,1017
CSF,GSE133028,4225.0,1505
CSF,GSE133028,2766.0,1151
CSF,GSE133028,2547.0,1038
CSF,GSE133028,12366.0,3207
CSF,GSE133028,2460.0,1103
CSF,GSE133028,2706.0,1044
CSF,GSE133028,4892.0,1918
CSF,GSE133028,1826.0,1058
CSF,GSE133028,1872.0,814
CSF,GSE133028,38678.0,6272
CSF,GSE133028,1994.0,873
CSF,GSE133028,6432.0,2077
CSF,GSE133028,5056.0,1994
CSF,GSE133028,14415.0,3601
CSF,GSE133028,3732.0,1483
CSF,GSE133028,2885.0,883
CSF,GSE133028,2513.0,994
CSF,GSE133028,3138.0,1064
CSF,GSE133028,13802.0,3461
CSF,GSE133028,6541.0,2325
CSF,GSE133028,4772.0,2534
CSF,GSE133028,2325.0,978
CSF,GSE133028,4180.0,1000
CSF,GSE133028,2061.0,1019
CSF,GSE133028,6722.0,2365
CSF,GSE133028,10471.0,2990
CSF,GSE133028,3261.0,1330
CSF,GSE133028,3724.0,1504
CSF,GSE133028,1950.0,898
CSF,GSE133028,4864.0,1751
CSF,GSE133028,5366.0,1938
CSF,GSE133028,3783.0,1345
CSF,GSE133028,4498.0,1506
CSF,GSE133028,6174.0,1866
CSF,GSE133028,41138.0,7160
CSF,GSE133028,4384.0,1454
CSF,GSE133028,17901.0,4092
CSF,GSE133028,9881.0,3868
CSF,GSE133028,6148.0,2112
CSF,GSE133028,1078.0,740
CSF,GSE133028,6630.0,2305
CSF,GSE133028,2537.0,1337
CSF,GSE133028,3077.0,1263
CSF,GSE133028,2384.0,1338
CSF,GSE133028,1853.0,846
CSF,GSE133028,1326.0,710
CSF,GSE133028,3924.0,1293
CSF,GSE133028,4012.0,1497
CSF,GSE133028,1933.0,869
CSF,GSE133028,4858.0,1515
CSF,GSE133028,2617.0,1082
CSF,GSE133028,7647.0,3150
CSF,GSE133028,1795.0,837
CSF,GSE133028,4080.0,1673
CSF,GSE133028,1977.0,809
CSF,GSE133028,42739.0,6268
CSF,GSE133028,2896.0,1041
CSF,GSE133028,2901.0,1111
CSF,GSE133028,5761.0,1808
CSF,GSE133028,3522.0,1118
CSF,GSE133028,5033.0,1679
CSF,GSE133028,2405.0,926
CSF,GSE133028,2354.0,1001
CSF,GSE133028,3296.0,1285
CSF,GSE133028,894.0,520
CSF,GSE133028,11495.0,2943
CSF,GSE133028,8809.0,2545
CSF,GSE133028,2724.0,1239
CSF,GSE133028,3035.0,1052
CSF,GSE133028,3227.0,1379
CSF,GSE133028,4210.0,1584
CSF,GSE133028,3328.0,1212
CSF,GSE133028,1823.0,1122
CSF,GSE133028,1400.0,687
CSF,GSE133028,9621.0,2782
CSF,GSE133028,5910.0,2065
CSF,GSE133028,1736.0,1024
CSF,GSE133028,11506.0,3483
CSF,GSE133028,1146.0,623
CSF,GSE133028,2331.0,1022
CSF,GSE133028,38196.0,5913
CSF,GSE133028,5835.0,1970
CSF,GSE133028,6720.0,2031
CSF,GSE133028,2817.0,1051
CSF,GSE133028,1780.0,830
CSF,GSE133028,5521.0,1876
CSF,GSE133028,3885.0,1250
CSF,GSE133028,14771.0,3659
CSF,GSE133028,1280.0,801
CSF,GSE133028,7869.0,2450
CSF,GSE133028,3833.0,1461
CSF,GSE133028,3361.0,1194
CSF,GSE133028,1886.0,946
CSF,GSE133028,3808.0,1266
CSF,GSE133028,8130.0,2732
CSF,GSE133028,2037.0,908
CSF,GSE133028,2128.0,905
CSF,GSE133028,1890.0,773
CSF,GSE133028,3396.0,1359
CSF,GSE133028,977.0,552
CSF,GSE133028,1367.0,815
CSF,GSE133028,25900.0,5725
CSF,GSE133028,8855.0,2739
CSF,GSE133028,4621.0,1454
CSF,GSE133028,20846.0,4773
CSF,GSE133028,3142.0,1232
CSF,GSE133028,2533.0,1430
CSF,GSE133028,2612.0,1139
CSF,GSE133028,5556.0,1492
CSF,GSE133028,3946.0,1602
CSF,GSE133028,4118.0,1290
CSF,GSE133028,3127.0,1261
CSF,GSE133028,1746.0,964
CSF,GSE133028,1825.0,733
CSF,GSE133028,14202.0,3821
CSF,GSE133028,4749.0,1513
CSF,GSE133028,3192.0,1082
CSF,GSE133028,6668.0,1896
CSF,GSE133028,6831.0,2131
CSF,GSE133028,1761.0,825
CSF,GSE133028,5380.0,1906
CSF,GSE133028,4303.0,2149
CSF,GSE133028,18867.0,4239
CSF,GSE133028,3229.0,1044
CSF,GSE133028,1859.0,979
CSF,GSE133028,2588.0,1121
CSF,GSE133028,2339.0,976
CSF,GSE133028,36946.0,5901
CSF,GSE133028,5804.0,1987
CSF,GSE133028,12339.0,3438
CSF,GSE133028,23390.0,4749
CSF,GSE133028,6753.0,2143
CSF,GSE133028,44738.0,7107
CSF,GSE133028,6790.0,2101
CSF,GSE133028,1872.0,943
CSF,GSE133028,3162.0,1091
CSF,GSE133028,3373.0,1216
CSF,GSE133028,1891.0,1117
CSF,GSE133028,3046.0,1011
CSF,GSE133028,1046.0,743
CSF,GSE133028,2433.0,1099
CSF,GSE133028,1990.0,1116
CSF,GSE133028,626.0,461
CSF,GSE133028,4026.0,1601
CSF,GSE133028,3054.0,1134
CSF,GSE133028,4151.0,1380
CSF,GSE133028,3914.0,1376
CSF,GSE133028,4024.0,1816
CSF,GSE133028,32719.0,5451
CSF,GSE133028,2304.0,1097
CSF,GSE133028,5336.0,2158
CSF,GSE133028,2107.0,933
CSF,GSE133028,2992.0,1612
CSF,GSE133028,3488.0,1137
CSF,GSE133028,3640.0,1475
CSF,GSE133028,6979.0,2024
CSF,GSE133028,21834.0,4406
CSF,GSE133028,3401.0,1237
CSF,GSE133028,1436.0,748
CSF,GSE133028,8755.0,2380
CSF,GSE133028,4563.0,1366
CSF,GSE133028,4736.0,1480
CSF,GSE133028,4790.0,1575
CSF,GSE133028,2876.0,1169
CSF,GSE133028,3204.0,1212
CSF,GSE133028,7977.0,2191
CSF,GSE133028,2273.0,966
CSF,GSE133028,6762.0,2090
CSF,GSE133028,6702.0,2548
CSF,GSE133028,3329.0,1248
CSF,GSE133028,5671.0,2018
CSF,GSE133028,3388.0,1205
CSF,GSE133028,4210.0,1585
CSF,GSE133028,3618.0,1918
CSF,GSE133028,1898.0,802
CSF,GSE133028,3706.0,1314
CSF,GSE133028,1744.0,1059
CSF,GSE133028,6157.0,1717
CSF,GSE133028,18745.0,4595
CSF,GSE133028,1923.0,802
CSF,GSE133028,1819.0,826
CSF,GSE133028,611.0,431
CSF,GSE133028,7042.0,2188
CSF,GSE133028,3400.0,1272
CSF,GSE133028,5030.0,1831
CSF,GSE133028,4936.0,1595
CSF,GSE133028,3103.0,849
CSF,GSE133028,2502.0,1059
CSF,GSE133028,9522.0,3072
CSF,GSE133028,28399.0,5223
CSF,GSE133028,3076.0,1165
CSF,GSE133028,1582.0,815
CSF,GSE133028,11630.0,2681
CSF,GSE133028,1672.0,804
CSF,GSE133028,2001.0,853
CSF,GSE133028,18012.0,4218
CSF,GSE133028,2756.0,1055
CSF,GSE133028,3891.0,1496
CSF,GSE133028,2603.0,1046
CSF,GSE133028,12080.0,3551
CSF,GSE133028,2334.0,1075
CSF,GSE133028,5164.0,1508
CSF,GSE133028,15511.0,3571
CSF,GSE133028,2564.0,1036
CSF,GSE133028,1653.0,881
CSF,GSE133028,1315.0,676
CSF,GSE133028,11130.0,3226
CSF,GSE133028,2029.0,886
CSF,GSE133028,2993.0,1161
CSF,GSE133028,1054.0,577
CSF,GSE133028,3305.0,1232
CSF,GSE133028,1888.0,874
CSF,GSE133028,1959.0,953
CSF,GSE133028,1324.0,877
CSF,GSE133028,3015.0,1160
CSF,GSE133028,1970.0,890
CSF,GSE133028,16037.0,3904
CSF,GSE133028,3702.0,1359
CSF,GSE133028,16510.0,3977
CSF,GSE133028,5137.0,1718
CSF,GSE133028,3783.0,1472
CSF,GSE133028,16123.0,3980
CSF,GSE133028,1587.0,739
CSF,GSE133028,2549.0,1174
CSF,GSE133028,9154.0,2149
CSF,GSE133028,12393.0,3350
CSF,GSE133028,3694.0,1245
CSF,GSE133028,20858.0,4324
CSF,GSE133028,3039.0,1142
CSF,GSE133028,9758.0,2782
CSF,GSE133028,2441.0,1089
CSF,GSE133028,7835.0,2072
CSF,GSE133028,1944.0,901
CSF,GSE133028,10195.0,2873
CSF,GSE133028,26857.0,4958
CSF,GSE133028,5413.0,1940
CSF,GSE133028,4558.0,1738
CSF,GSE133028,2651.0,1077
CSF,GSE133028,14494.0,4393
CSF,GSE133028,7648.0,2345
CSF,GSE133028,4275.0,1476
CSF,GSE133028,3326.0,1144
CSF,GSE133028,2881.0,1100
CSF,GSE133028,3630.0,1299
CSF,GSE133028,20712.0,4191
CSF,GSE133028,3401.0,1274
CSF,GSE133028,2667.0,1139
CSF,GSE133028,7335.0,2408
CSF,GSE133028,2120.0,974
CSF,GSE133028,2983.0,1106
CSF,GSE133028,3565.0,1431
CSF,GSE133028,19046.0,4354
CSF,GSE133028,6063.0,1806
CSF,GSE133028,3163.0,1203
CSF,GSE133028,17421.0,4037
CSF,GSE133028,2106.0,1274
CSF,GSE133028,7648.0,2673
CSF,GSE133028,4447.0,1494
CSF,GSE133028,2696.0,1088
CSF,GSE133028,5903.0,2036
CSF,GSE133028,2188.0,1015
CSF,GSE133028,1726.0,804
CSF,GSE133028,4034.0,1458
CSF,GSE133028,1805.0,839
CSF,GSE133028,1935.0,866
CSF,GSE133028,721.0,485
CSF,GSE133028,4954.0,1714
CSF,GSE133028,1298.0,636
CSF,GSE133028,6246.0,1653
CSF,GSE133028,2727.0,1180
CSF,GSE133028,1882.0,929
CSF,GSE133028,3007.0,1235
CSF,GSE133028,2527.0,1326
CSF,GSE133028,7605.0,2650
CSF,GSE133028,2742.0,1075
CSF,GSE133028,2576.0,1097
CSF,GSE133028,1893.0,901
CSF,GSE133028,2214.0,957
CSF,GSE133028,4224.0,1422
CSF,GSE133028,1651.0,847
CSF,GSE133028,2258.0,997
CSF,GSE133028,4527.0,1874
CSF,GSE133028,2666.0,1047
CSF,GSE133028,2824.0,1293
CSF,GSE133028,2375.0,950
CSF,GSE133028,2197.0,1065
CSF,GSE133028,3608.0,1342
CSF,GSE133028,2252.0,982
CSF,GSE133028,2563.0,1104
CSF,GSE133028,13213.0,3437
CSF,GSE133028,2131.0,1213
CSF,GSE133028,9706.0,3416
CSF,GSE133028,3003.0,1805
CSF,GSE133028,4615.0,1864
CSF,GSE133028,2268.0,999
CSF,GSE133028,3334.0,1643
CSF,GSE133028,16330.0,4264
CSF,GSE133028,3887.0,1331
CSF,GSE133028,8220.0,2372
CSF,GSE133028,5460.0,1940
CSF,GSE133028,14722.0,3789
CSF,GSE133028,2150.0,1130
CSF,GSE133028,2195.0,1369
CSF,GSE133028,14937.0,3205
CSF,GSE133028,7422.0,1811
CSF,GSE133028,7724.0,2613
CSF,GSE133028,2827.0,1128
CSF,GSE133028,1442.0,936
CSF,GSE133028,12031.0,2838
CSF,GSE133028,3369.0,1172
CSF,GSE133028,11919.0,3102
CSF,GSE133028,5094.0,1604
CSF,GSE133028,10342.0,2796
CSF,GSE133028,5204.0,1819
CSF,GSE133028,3889.0,1423
CSF,GSE133028,3139.0,1115
CSF,GSE133028,10713.0,3245
CSF,GSE133028,2188.0,1279
CSF,GSE133028,2369.0,1082
CSF,GSE133028,2100.0,933
CSF,GSE133028,539.0,406
CSF,GSE133028,24655.0,4989
CSF,GSE133028,9609.0,2589
CSF,GSE133028,2474.0,983
CSF,GSE133028,13794.0,3841
CSF,GSE133028,13648.0,2174
CSF,GSE133028,3444.0,1419
CSF,GSE133028,635.0,450
CSF,GSE133028,543.0,395
CSF,GSE133028,4034.0,1281
CSF,GSE133028,2021.0,875
CSF,GSE133028,4055.0,1640
CSF,GSE133028,1775.0,847
CSF,GSE133028,2283.0,1031
CSF,GSE133028,34402.0,5806
CSF,GSE133028,6913.0,2321
CSF,GSE133028,6082.0,2005
CSF,GSE133028,5106.0,1733
CSF,GSE133028,4290.0,1616
CSF,GSE133028,938.0,579
CSF,GSE133028,6785.0,2599
CSF,GSE133028,1003.0,673
CSF,GSE133028,2927.0,1213
CSF,GSE133028,2309.0,1024
CSF,GSE133028,2844.0,1128
CSF,GSE133028,2282.0,1329
CSF,GSE133028,21618.0,4360
CSF,GSE133028,2188.0,1240
CSF,GSE133028,17850.0,3755
CSF,GSE133028,2173.0,971
CSF,GSE133028,6141.0,2104
CSF,GSE133028,3029.0,1083
CSF,GSE133028,3275.0,1458
CSF,GSE133028,2249.0,915
CSF,GSE133028,3714.0,1364
CSF,GSE133028,3907.0,1600
CSF,GSE133028,12562.0,3279
CSF,GSE133028,2015.0,897
CSF,GSE133028,1589.0,734
CSF,GSE133028,3083.0,1133
CSF,GSE133028,2960.0,1046
CSF,GSE133028,5204.0,1651
CSF,GSE133028,3759.0,1414
CSF,GSE133028,2390.0,906
CSF,GSE133028,3864.0,1747
CSF,GSE133028,3437.0,1064
CSF,GSE133028,3176.0,1154
CSF,GSE133028,2385.0,978
CSF,GSE133028,10262.0,2800
CSF,GSE133028,3519.0,1337
CSF,GSE133028,615.0,432
CSF,GSE133028,3374.0,1417
CSF,GSE133028,1751.0,1150
CSF,GSE133028,33337.0,5837
CSF,GSE133028,2669.0,1039
CSF,GSE133028,4471.0,1805
CSF,GSE133028,4720.0,1651
CSF,GSE133028,2913.0,1198
CSF,GSE133028,2869.0,1099
CSF,GSE133028,10573.0,2696
CSF,GSE133028,509.0,373
CSF,GSE133028,9493.0,2755
CSF,GSE133028,12368.0,2503
CSF,GSE133028,3442.0,1425
CSF,GSE133028,12047.0,2989
CSF,GSE133028,14069.0,3005
CSF,GSE133028,8092.0,2527
CSF,GSE133028,1573.0,753
CSF,GSE133028,538.0,409
CSF,GSE133028,6111.0,2013
CSF,GSE133028,7667.0,2427
CSF,GSE133028,3225.0,1141
CSF,GSE133028,2805.0,1268
CSF,GSE133028,689.0,464
CSF,GSE133028,6017.0,2245
CSF,GSE133028,2136.0,927
CSF,GSE133028,3034.0,1193
CSF,GSE133028,9686.0,2563
CSF,GSE133028,1741.0,1150
CSF,GSE133028,2051.0,888
CSF,GSE133028,9011.0,2552
CSF,GSE133028,8998.0,2521
CSF,GSE133028,3468.0,1265
CSF,GSE133028,1968.0,816
CSF,GSE133028,21751.0,5063
CSF,GSE133028,2280.0,1023
CSF,GSE133028,5884.0,2048
CSF,GSE133028,15568.0,3543
CSF,GSE133028,6509.0,1975
CSF,GSE133028,2583.0,1055
CSF,GSE133028,14470.0,3980
CSF,GSE133028,5611.0,1792
CSF,GSE133028,3426.0,1312
CSF,GSE133028,4023.0,1413
CSF,GSE133028,11283.0,2755
CSF,GSE133028,8110.0,2571
CSF,GSE133028,1655.0,835
CSF,GSE133028,2105.0,856
CSF,GSE133028,2464.0,1001
CSF,GSE133028,7779.0,2300
CSF,GSE133028,7154.0,1887
CSF,GSE133028,8156.0,2149
CSF,GSE133028,1702.0,780
CSF,GSE133028,1946.0,1209
CSF,GSE133028,2306.0,977
CSF,GSE133028,8826.0,2478
CSF,GSE133028,3494.0,1561
CSF,GSE133028,2130.0,847
CSF,GSE133028,2127.0,991
CSF,GSE133028,3574.0,1330
CSF,GSE133028,803.0,503
CSF,GSE133028,2458.0,1405
CSF,GSE133028,2391.0,964
CSF,GSE133028,3307.0,1308
CSF,GSE133028,1044.0,642
CSF,GSE133028,2281.0,1231
CSF,GSE133028,2288.0,1053
CSF,GSE133028,7682.0,2510
CSF,GSE133028,3120.0,1234
CSF,GSE133028,14276.0,3141
CSF,GSE133028,9386.0,2698
CSF,GSE133028,13683.0,3329
CSF,GSE133028,3307.0,1289
CSF,GSE133028,1430.0,935
CSF,GSE133028,3928.0,1277
CSF,GSE133028,4253.0,1547
CSF,GSE133028,3006.0,1183
CSF,GSE133028,1936.0,776
CSF,GSE133028,3943.0,1607
CSF,GSE133028,4459.0,1630
CSF,GSE133028,9820.0,2717
CSF,GSE133028,3097.0,1423
CSF,GSE133028,10137.0,2735
CSF,GSE133028,1969.0,873
CSF,GSE133028,2963.0,1135
CSF,GSE133028,13849.0,3340
CSF,GSE133028,2620.0,1171
CSF,GSE133028,25966.0,4842
CSF,GSE133028,5256.0,1680
CSF,GSE133028,2280.0,1060
CSF,GSE133028,1927.0,859
CSF,GSE133028,14404.0,3383
CSF,GSE133028,2703.0,1124
CSF,GSE133028,1836.0,885
CSF,GSE133028,16472.0,3876
CSF,GSE133028,3545.0,1385
CSF,GSE133028,3390.0,1276
CSF,GSE133028,8990.0,2889
CSF,GSE133028,2100.0,1223
CSF,GSE133028,1504.0,890
CSF,GSE133028,2383.0,985
CSF,GSE133028,2568.0,1050
CSF,GSE133028,5435.0,2047
CSF,GSE133028,2154.0,1175
CSF,GSE133028,4243.0,1434
CSF,GSE133028,2011.0,1037
CSF,GSE133028,6382.0,1888
CSF,GSE133028,2668.0,1056
CSF,GSE133028,4934.0,2018
CSF,GSE133028,2966.0,1030
CSF,GSE133028,3119.0,1100
CSF,GSE133028,2702.0,1112
CSF,GSE133028,8332.0,2202
CSF,GSE133028,5408.0,1869
CSF,GSE133028,2484.0,1056
CSF,GSE133028,3531.0,1368
CSF,GSE133028,4563.0,1289
CSF,GSE133028,2747.0,1195
CSF,GSE133028,32231.0,5586
CSF,GSE133028,3640.0,1075
CSF,GSE133028,17932.0,3244
CSF,GSE133028,1405.0,703
CSF,GSE133028,2024.0,974
CSF,GSE133028,17622.0,3749
CSF,GSE133028,2231.0,897
CSF,GSE133028,2637.0,1177
CSF,GSE133028,2342.0,1364
CSF,GSE133028,3143.0,1284
CSF,GSE133028,942.0,520
CSF,GSE133028,1293.0,866
CSF,GSE133028,3062.0,1110
CSF,GSE133028,17692.0,4647
CSF,GSE133028,16045.0,3545
CSF,GSE133028,3728.0,1449
CSF,GSE133028,9161.0,2698
CSF,GSE133028,2562.0,1088
CSF,GSE133028,6194.0,2240
CSF,GSE133028,2228.0,1034
CSF,GSE133028,3467.0,1170
CSF,GSE133028,1864.0,1122
CSF,GSE133028,2505.0,1428
CSF,GSE133028,4352.0,1682
CSF,GSE133028,9114.0,2835
CSF,GSE133028,32505.0,5875
CSF,GSE133028,21700.0,5116
CSF,GSE133028,2692.0,1006
CSF,GSE133028,10639.0,3150
CSF,GSE133028,4301.0,1613
CSF,GSE133028,5798.0,1971
CSF,GSE133028,3466.0,1797
CSF,GSE133028,1636.0,929
CSF,GSE133028,1834.0,805
CSF,GSE133028,3105.0,1162
CSF,GSE133028,2700.0,1038
CSF,GSE133028,4933.0,1653
CSF,GSE133028,11723.0,3047
CSF,GSE133028,841.0,578
CSF,GSE133028,24665.0,5359
CSF,GSE133028,2505.0,1495
CSF,GSE133028,2315.0,905
CSF,GSE133028,6630.0,2265
CSF,GSE133028,2683.0,1086
CSF,GSE133028,5929.0,2582
CSF,GSE133028,16483.0,3937
CSF,GSE133028,15056.0,3516
CSF,GSE133028,1135.0,599
CSF,GSE133028,3669.0,1417
CSF,GSE133028,2538.0,1070
CSF,GSE133028,1802.0,896
CSF,GSE133028,2415.0,957
CSF,GSE133028,32489.0,5354
CSF,GSE133028,3214.0,1435
CSF,GSE133028,1266.0,697
CSF,GSE133028,14747.0,3737
CSF,GSE133028,2445.0,1099
CSF,GSE133028,14035.0,3663
CSF,GSE133028,26802.0,5250
CSF,GSE133028,3915.0,1825
CSF,GSE133028,3775.0,1086
CSF,GSE133028,2820.0,1560
CSF,GSE133028,1235.0,821
CSF,GSE133028,3633.0,1259
CSF,GSE133028,1855.0,838
CSF,GSE133028,10980.0,3074
CSF,GSE133028,3464.0,1136
CSF,GSE133028,2805.0,1234
CSF,GSE133028,2072.0,895
CSF,GSE133028,3292.0,1717
CSF,GSE133028,3231.0,1142
CSF,GSE133028,37232.0,6377
CSF,GSE133028,4152.0,1639
CSF,GSE133028,3864.0,1460
CSF,GSE133028,3129.0,1430
CSF,GSE133028,746.0,483
CSF,GSE133028,3054.0,1435
CSF,GSE133028,1646.0,1054
CSF,GSE133028,2348.0,1043
CSF,GSE133028,12120.0,3676
CSF,GSE133028,2892.0,1358
CSF,GSE133028,4601.0,2014
CSF,GSE133028,3431.0,1418
CSF,GSE133028,6748.0,2410
CSF,GSE133028,4060.0,1796
CSF,GSE133028,5507.0,2502
CSF,GSE133028,10106.0,3651
CSF,GSE133028,10879.0,3753
CSF,GSE133028,8744.0,3098
CSF,GSE133028,3066.0,1597
CSF,GSE133028,7453.0,2861
CSF,GSE133028,1261.0,642
CSF,GSE133028,1618.0,1046
CSF,GSE133028,4628.0,1829
CSF,GSE133028,3770.0,1723
CSF,GSE133028,4231.0,1991
CSF,GSE133028,2701.0,1333
CSF,GSE133028,1822.0,1145
CSF,GSE133028,4234.0,1643
CSF,GSE133028,11824.0,3555
CSF,GSE133028,7910.0,3466
CSF,GSE133028,2362.0,1510
CSF,GSE133028,2603.0,1188
CSF,GSE133028,4563.0,1739
CSF,GSE133028,3221.0,1621
CSF,GSE133028,2686.0,1426
CSF,GSE133028,3824.0,1776
CSF,GSE133028,3575.0,1679
CSF,GSE133028,2994.0,1287
CSF,GSE133028,5095.0,1775
CSF,GSE133028,7507.0,2980
CSF,GSE133028,4251.0,1908
CSF,GSE133028,4915.0,1616
CSF,GSE133028,3293.0,1439
CSF,GSE133028,2387.0,1534
CSF,GSE133028,2029.0,1235
CSF,GSE133028,3685.0,1581
CSF,GSE133028,8076.0,2843
CSF,GSE133028,4516.0,1884
CSF,GSE133028,4229.0,1700
CSF,GSE133028,5794.0,2300
CSF,GSE133028,5279.0,2353
CSF,GSE133028,1823.0,1043
CSF,GSE133028,2655.0,1438
CSF,GSE133028,3182.0,1552
CSF,GSE133028,2737.0,1230
CSF,GSE133028,4263.0,1585
CSF,GSE133028,4519.0,1686
CSF,GSE133028,3201.0,1523
CSF,GSE133028,4465.0,1919
CSF,GSE133028,12851.0,3530
CSF,GSE133028,4474.0,1790
CSF,GSE133028,4426.0,1828
CSF,GSE133028,4079.0,1614
CSF,GSE133028,2725.0,1087
CSF,GSE133028,3837.0,1859
CSF,GSE133028,4748.0,1884
CSF,GSE133028,6563.0,2575
CSF,GSE133028,10130.0,3479
CSF,GSE133028,3665.0,1662
CSF,GSE133028,7515.0,3048
CSF,GSE133028,2212.0,1093
CSF,GSE133028,4303.0,1829
CSF,GSE133028,13966.0,4062
CSF,GSE133028,3861.0,1628
CSF,GSE133028,5008.0,1823
CSF,GSE133028,5998.0,2099
CSF,GSE133028,2022.0,1270
CSF,GSE133028,3412.0,1548
CSF,GSE133028,2046.0,1313
CSF,GSE133028,3958.0,1918
CSF,GSE133028,3786.0,1784
CSF,GSE133028,11773.0,3740
CSF,GSE133028,2634.0,1344
CSF,GSE133028,24461.0,4937
CSF,GSE133028,5231.0,1896
CSF,GSE133028,7749.0,2983
CSF,GSE133028,3251.0,1424
CSF,GSE133028,3135.0,1533
CSF,GSE133028,6724.0,2506
CSF,GSE133028,3324.0,1251
CSF,GSE133028,2697.0,1361
CSF,GSE133028,3931.0,1689
CSF,GSE133028,30404.0,5154
CSF,GSE133028,6363.0,2496
CSF,GSE133028,4617.0,1543
CSF,GSE133028,4038.0,1782
CSF,GSE133028,4191.0,1862
CSF,GSE133028,3373.0,1669
CSF,GSE133028,2518.0,1212
CSF,GSE133028,3108.0,1525
CSF,GSE133028,3249.0,1427
CSF,GSE133028,2471.0,1170
CSF,GSE133028,11180.0,3905
CSF,GSE133028,3027.0,1341
CSF,GSE133028,1645.0,953
CSF,GSE133028,2815.0,1354
CSF,GSE133028,3848.0,1793
CSF,GSE133028,2431.0,1235
CSF,GSE133028,14340.0,4101
CSF,GSE133028,1908.0,888
CSF,GSE133028,3781.0,1786
CSF,GSE133028,2891.0,1443
CSF,GSE133028,2841.0,1385
CSF,GSE133028,3381.0,1346
CSF,GSE133028,11029.0,3510
CSF,GSE133028,3950.0,1583
CSF,GSE133028,4892.0,2077
CSF,GSE133028,3842.0,1803
CSF,GSE133028,4635.0,1850
CSF,GSE133028,3017.0,1589
CSF,GSE133028,4079.0,1741
CSF,GSE133028,10651.0,3257
CSF,GSE133028,4056.0,1882
CSF,GSE133028,2844.0,1322
CSF,GSE133028,1729.0,987
CSF,GSE133028,7230.0,2564
CSF,GSE133028,1530.0,1045
CSF,GSE133028,3193.0,1214
CSF,GSE133028,4159.0,1594
CSF,GSE133028,15445.0,4762
CSF,GSE133028,3404.0,1624
CSF,GSE133028,4532.0,1946
CSF,GSE133028,2505.0,1211
CSF,GSE133028,2842.0,1241
CSF,GSE133028,2590.0,1357
CSF,GSE133028,2869.0,1457
CSF,GSE133028,3132.0,1359
CSF,GSE133028,1486.0,849
CSF,GSE133028,2962.0,1401
CSF,GSE133028,5259.0,2084
CSF,GSE133028,3243.0,1473
CSF,GSE133028,2858.0,1453
CSF,GSE133028,31251.0,5441
CSF,GSE133028,9998.0,3028
CSF,GSE133028,3621.0,1465
CSF,GSE133028,16914.0,4510
CSF,GSE133028,3434.0,1443
CSF,GSE133028,3251.0,1334
CSF,GSE133028,4794.0,1878
CSF,GSE133028,3716.0,1649
CSF,GSE133028,2423.0,1248
CSF,GSE133028,24530.0,5483
CSF,GSE133028,12232.0,3134
CSF,GSE133028,2815.0,1612
CSF,GSE133028,4256.0,2090
CSF,GSE133028,4812.0,1964
CSF,GSE133028,4818.0,1919
CSF,GSE133028,1971.0,1218
CSF,GSE133028,4895.0,1842
CSF,GSE133028,13409.0,2844
CSF,GSE133028,3477.0,1356
CSF,GSE133028,1385.0,940
CSF,GSE133028,3708.0,1774
CSF,GSE133028,16712.0,3808
CSF,GSE133028,3252.0,1423
CSF,GSE133028,6190.0,2752
